"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"53261","176.744975","host","1.9.1","USB","27","URB_BULK in",""
"53262","176.745896","1.9.1","host","USB","28","URB_BULK in","a4"
"53265","176.746025","host","1.9.1","USB","27","URB_BULK in",""
"53266","176.746946","1.9.1","host","USB","28","URB_BULK in","00"
"53268","176.747060","host","1.9.1","USB","27","URB_BULK in",""
"53271","176.747940","1.9.1","host","USB","28","URB_BULK in","00"
"53272","176.747957","host","1.9.1","USB","27","URB_BULK in",""
"53273","176.749006","1.9.1","host","USB","28","URB_BULK in","98"
"53274","176.749052","host","1.9.1","USB","27","URB_BULK in",""
"53275","176.750159","1.9.1","host","USB","28","URB_BULK in","20"
"53276","176.750213","host","1.9.1","USB","27","URB_BULK in",""
"53277","176.751149","1.9.1","host","USB","28","URB_BULK in","00"
"53278","176.751187","host","1.9.1","USB","27","URB_BULK in",""
"53279","176.752150","1.9.1","host","USB","28","URB_BULK in","00"
"53280","176.752220","host","1.9.1","USB","27","URB_BULK in",""
"53281","176.753143","1.9.1","host","USB","28","URB_BULK in","14"
"53282","176.753180","host","1.9.1","USB","27","URB_BULK in",""
"53285","176.754188","1.9.1","host","USB","28","URB_BULK in","00"
"53286","176.754204","host","1.9.1","USB","27","URB_BULK in",""
"53287","176.755216","1.9.1","host","USB","28","URB_BULK in","06"
"53288","176.755251","host","1.9.1","USB","27","URB_BULK in",""
"53289","176.756260","1.9.1","host","USB","28","URB_BULK in","12"
"53290","176.756293","host","1.9.1","USB","27","URB_BULK in",""
"53293","176.757295","1.9.1","host","USB","28","URB_BULK in","01"
"53294","176.757315","host","1.9.1","USB","27","URB_BULK in",""
"53295","176.758328","1.9.1","host","USB","28","URB_BULK in","08"
"53296","176.758368","host","1.9.1","USB","27","URB_BULK in",""
"53297","176.759377","1.9.1","host","USB","28","URB_BULK in","48"
"53298","176.759416","host","1.9.1","USB","27","URB_BULK in",""
"53299","176.760410","1.9.1","host","USB","28","URB_BULK in","03"
"53300","176.760454","host","1.9.1","USB","27","URB_BULK in",""
"53301","176.761451","1.9.1","host","USB","28","URB_BULK in","08"
"53302","176.761507","host","1.9.1","USB","27","URB_BULK in",""
"53305","176.762495","1.9.1","host","USB","28","URB_BULK in","00"
"53306","176.762555","host","1.9.1","USB","27","URB_BULK in",""
"53307","176.763532","1.9.1","host","USB","28","URB_BULK in","00"
"53308","176.763583","host","1.9.1","USB","27","URB_BULK in",""
"53309","176.764564","1.9.1","host","USB","28","URB_BULK in","00"
"53310","176.764602","host","1.9.1","USB","27","URB_BULK in",""
"53311","176.765593","1.9.1","host","USB","28","URB_BULK in","d6"
"53312","176.765627","host","1.9.1","USB","27","URB_BULK in",""
"53313","176.766641","1.9.1","host","USB","28","URB_BULK in","1d"
"53314","176.766682","host","1.9.1","USB","27","URB_BULK in",""
"53343","176.819969","host","1.9.1","USB","39","URB_BULK out","7bff20000600b2000000abff"
"53344","176.820148","1.9.1","host","USB","27","URB_BULK out",""
"53347","176.820205","host","1.9.1","USB","31","URB_BULK out","00080c00"
"53348","176.820247","1.9.1","host","USB","27","URB_BULK out",""
"53351","176.820309","host","1.9.1","USB","29","URB_BULK out","f3f7"
"53352","176.820343","1.9.1","host","USB","27","URB_BULK out",""
"53374","176.842145","1.9.1","host","USB","28","URB_BULK in","7a"
"53375","176.842186","host","1.9.1","USB","27","URB_BULK in",""
"53376","176.843133","1.9.1","host","USB","28","URB_BULK in","ff"
"53377","176.843163","host","1.9.1","USB","27","URB_BULK in",""
"53379","176.844135","1.9.1","host","USB","28","URB_BULK in","20"
"53380","176.844163","host","1.9.1","USB","27","URB_BULK in",""
"53381","176.845153","1.9.1","host","USB","28","URB_BULK in","80"
"53382","176.845198","host","1.9.1","USB","27","URB_BULK in",""
"53383","176.846165","1.9.1","host","USB","28","URB_BULK in","16"
"53384","176.846202","host","1.9.1","USB","27","URB_BULK in",""
"53388","176.847199","1.9.1","host","USB","28","URB_BULK in","00"
"53389","176.847210","host","1.9.1","USB","27","URB_BULK in",""
"53392","176.848236","1.9.1","host","USB","28","URB_BULK in","b2"
"53393","176.848258","host","1.9.1","USB","27","URB_BULK in",""
"53394","176.849275","1.9.1","host","USB","28","URB_BULK in","00"
"53395","176.849303","host","1.9.1","USB","27","URB_BULK in",""
"53397","176.850320","1.9.1","host","USB","28","URB_BULK in","00"
"53398","176.850356","host","1.9.1","USB","27","URB_BULK in",""
"53399","176.851352","1.9.1","host","USB","28","URB_BULK in","00"
"53400","176.851380","host","1.9.1","USB","27","URB_BULK in",""
"53401","176.852382","1.9.1","host","USB","28","URB_BULK in","9c"
"53402","176.852411","host","1.9.1","USB","27","URB_BULK in",""
"53403","176.853425","1.9.1","host","USB","28","URB_BULK in","7f"
"53404","176.853453","host","1.9.1","USB","27","URB_BULK in",""
"53405","176.854460","1.9.1","host","USB","28","URB_BULK in","00"
"53406","176.854487","host","1.9.1","USB","27","URB_BULK in",""
"53407","176.855507","1.9.1","host","USB","28","URB_BULK in","08"
"53408","176.855525","host","1.9.1","USB","27","URB_BULK in",""
"53411","176.856544","1.9.1","host","USB","28","URB_BULK in","00"
"53412","176.856574","host","1.9.1","USB","27","URB_BULK in",""
"53415","176.857580","1.9.1","host","USB","28","URB_BULK in","00"
"53416","176.857609","host","1.9.1","USB","27","URB_BULK in",""
"53417","176.858610","1.9.1","host","USB","28","URB_BULK in","0c"
"53418","176.858638","host","1.9.1","USB","27","URB_BULK in",""
"53419","176.859650","1.9.1","host","USB","28","URB_BULK in","00"
"53420","176.859667","host","1.9.1","USB","27","URB_BULK in",""
"53421","176.860693","1.9.1","host","USB","28","URB_BULK in","00"
"53422","176.860711","host","1.9.1","USB","27","URB_BULK in",""
"53423","176.861738","1.9.1","host","USB","28","URB_BULK in","00"
"53424","176.861778","host","1.9.1","USB","27","URB_BULK in",""
"53425","176.862770","1.9.1","host","USB","28","URB_BULK in","0c"
"53426","176.862800","host","1.9.1","USB","27","URB_BULK in",""
"53427","176.863801","1.9.1","host","USB","28","URB_BULK in","00"
"53428","176.863828","host","1.9.1","USB","27","URB_BULK in",""
"53429","176.864878","1.9.1","host","USB","28","URB_BULK in","00"
"53430","176.864908","host","1.9.1","USB","27","URB_BULK in",""
"53431","176.865875","1.9.1","host","USB","28","URB_BULK in","00"
"53432","176.865893","host","1.9.1","USB","27","URB_BULK in",""
"53433","176.866924","1.9.1","host","USB","28","URB_BULK in","00"
"53434","176.866965","host","1.9.1","USB","27","URB_BULK in",""
"53437","176.867949","1.9.1","host","USB","28","URB_BULK in","00"
"53438","176.867978","host","1.9.1","USB","27","URB_BULK in",""
"53439","176.868999","1.9.1","host","USB","28","URB_BULK in","00"
"53440","176.869027","host","1.9.1","USB","27","URB_BULK in",""
"53441","176.870138","1.9.1","host","USB","28","URB_BULK in","00"
"53442","176.870168","host","1.9.1","USB","27","URB_BULK in",""
"53443","176.871140","1.9.1","host","USB","28","URB_BULK in","14"
"53444","176.871169","host","1.9.1","USB","27","URB_BULK in",""
"53445","176.872137","1.9.1","host","USB","28","URB_BULK in","00"
"53446","176.872155","host","1.9.1","USB","27","URB_BULK in",""
"53447","176.873138","1.9.1","host","USB","28","URB_BULK in","00"
"53448","176.873168","host","1.9.1","USB","27","URB_BULK in",""
"53449","176.874188","1.9.1","host","USB","28","URB_BULK in","00"
"53450","176.874214","host","1.9.1","USB","27","URB_BULK in",""
"53451","176.875212","1.9.1","host","USB","28","URB_BULK in","d3"
"53452","176.875240","host","1.9.1","USB","27","URB_BULK in",""
"53454","176.876251","1.9.1","host","USB","28","URB_BULK in","f7"
"53456","176.876258","host","1.9.1","USB","27","URB_BULK in",""
"54077","178.679045","host","1.9.1","USB","39","URB_BULK out","7bff20000600b3000000aaff"
"54078","178.679222","1.9.1","host","USB","27","URB_BULK out",""
"54081","178.679294","host","1.9.1","USB","31","URB_BULK out","01000c00"
"54082","178.679339","1.9.1","host","USB","27","URB_BULK out",""
"54085","178.679398","host","1.9.1","USB","29","URB_BULK out","f2ff"
"54086","178.679436","1.9.1","host","USB","27","URB_BULK out",""
"54106","178.701276","1.9.1","host","USB","28","URB_BULK in","7a"
"54107","178.701313","host","1.9.1","USB","27","URB_BULK in",""
"54108","178.702209","1.9.1","host","USB","28","URB_BULK in","ff"
"54109","178.702240","host","1.9.1","USB","27","URB_BULK in",""
"54111","178.703235","1.9.1","host","USB","28","URB_BULK in","20"
"54112","178.703264","host","1.9.1","USB","27","URB_BULK in",""
"54113","178.704277","1.9.1","host","USB","28","URB_BULK in","80"
"54114","178.704305","host","1.9.1","USB","27","URB_BULK in",""
"54115","178.705325","1.9.1","host","USB","28","URB_BULK in","1e"
"54116","178.705353","host","1.9.1","USB","27","URB_BULK in",""
"54117","178.706355","1.9.1","host","USB","28","URB_BULK in","00"
"54118","178.706385","host","1.9.1","USB","27","URB_BULK in",""
"54121","178.707395","1.9.1","host","USB","28","URB_BULK in","b3"
"54122","178.707431","host","1.9.1","USB","27","URB_BULK in",""
"54125","178.708432","1.9.1","host","USB","28","URB_BULK in","00"
"54126","178.708466","host","1.9.1","USB","27","URB_BULK in",""
"54127","178.709470","1.9.1","host","USB","28","URB_BULK in","00"
"54128","178.709501","host","1.9.1","USB","27","URB_BULK in",""
"54129","178.710501","1.9.1","host","USB","28","URB_BULK in","00"
"54130","178.710529","host","1.9.1","USB","27","URB_BULK in",""
"54131","178.711542","1.9.1","host","USB","28","URB_BULK in","93"
"54132","178.711560","host","1.9.1","USB","27","URB_BULK in",""
"54133","178.712586","1.9.1","host","USB","28","URB_BULK in","7f"
"54134","178.712615","host","1.9.1","USB","27","URB_BULK in",""
"54135","178.713617","1.9.1","host","USB","28","URB_BULK in","01"
"54136","178.713635","host","1.9.1","USB","27","URB_BULK in",""
"54137","178.714650","1.9.1","host","USB","28","URB_BULK in","00"
"54138","178.714668","host","1.9.1","USB","27","URB_BULK in",""
"54139","178.715716","1.9.1","host","USB","28","URB_BULK in","00"
"54140","178.715757","host","1.9.1","USB","27","URB_BULK in",""
"54143","178.716754","1.9.1","host","USB","28","URB_BULK in","00"
"54144","178.716812","host","1.9.1","USB","27","URB_BULK in",""
"54147","178.717785","1.9.1","host","USB","28","URB_BULK in","14"
"54148","178.717841","host","1.9.1","USB","27","URB_BULK in",""
"54149","178.718820","1.9.1","host","USB","28","URB_BULK in","00"
"54150","178.718868","host","1.9.1","USB","27","URB_BULK in",""
"54151","178.719867","1.9.1","host","USB","28","URB_BULK in","00"
"54152","178.719920","host","1.9.1","USB","27","URB_BULK in",""
"54153","178.720969","1.9.1","host","USB","28","URB_BULK in","00"
"54154","178.721029","host","1.9.1","USB","27","URB_BULK in",""
"54155","178.721966","1.9.1","host","USB","28","URB_BULK in","11"
"54156","178.722019","host","1.9.1","USB","27","URB_BULK in",""
"54157","178.722968","1.9.1","host","USB","28","URB_BULK in","a4"
"54158","178.723031","host","1.9.1","USB","27","URB_BULK in",""
"54161","178.724062","1.9.1","host","USB","28","URB_BULK in","00"
"54162","178.724091","host","1.9.1","USB","27","URB_BULK in",""
"54163","178.725055","1.9.1","host","USB","28","URB_BULK in","00"
"54164","178.725087","host","1.9.1","USB","27","URB_BULK in",""
"54165","178.726218","1.9.1","host","USB","28","URB_BULK in","98"
"54166","178.726248","host","1.9.1","USB","27","URB_BULK in",""
"54168","178.727211","1.9.1","host","USB","28","URB_BULK in","20"
"54169","178.727238","host","1.9.1","USB","27","URB_BULK in",""
"54171","178.728218","1.9.1","host","USB","28","URB_BULK in","00"
"54172","178.728264","host","1.9.1","USB","27","URB_BULK in",""
"54173","178.729224","1.9.1","host","USB","28","URB_BULK in","00"
"54174","178.729278","host","1.9.1","USB","27","URB_BULK in",""
"54175","178.730233","1.9.1","host","USB","28","URB_BULK in","14"
"54176","178.730288","host","1.9.1","USB","27","URB_BULK in",""
"54179","178.731274","1.9.1","host","USB","28","URB_BULK in","00"
"54180","178.731298","host","1.9.1","USB","27","URB_BULK in",""
"54188","178.732302","1.9.1","host","USB","28","URB_BULK in","06"
"54189","178.732325","host","1.9.1","USB","27","URB_BULK in",""
"54191","178.733350","1.9.1","host","USB","28","URB_BULK in","12"
"54192","178.733377","host","1.9.1","USB","27","URB_BULK in",""
"54195","178.734382","1.9.1","host","USB","28","URB_BULK in","01"
"54196","178.734404","host","1.9.1","USB","27","URB_BULK in",""
"54197","178.735412","1.9.1","host","USB","28","URB_BULK in","08"
"54198","178.735440","host","1.9.1","USB","27","URB_BULK in",""
"54200","178.736461","1.9.1","host","USB","28","URB_BULK in","48"
"54201","178.736507","host","1.9.1","USB","27","URB_BULK in",""
"54204","178.737492","1.9.1","host","USB","28","URB_BULK in","03"
"54205","178.737531","host","1.9.1","USB","27","URB_BULK in",""
"54206","178.738528","1.9.1","host","USB","28","URB_BULK in","08"
"54207","178.738573","host","1.9.1","USB","27","URB_BULK in",""
"54209","178.739576","1.9.1","host","USB","28","URB_BULK in","00"
"54210","178.739628","host","1.9.1","USB","27","URB_BULK in",""
"54213","178.740608","1.9.1","host","USB","28","URB_BULK in","00"
"54214","178.740639","host","1.9.1","USB","27","URB_BULK in",""
"54215","178.741651","1.9.1","host","USB","28","URB_BULK in","00"
"54216","178.741680","host","1.9.1","USB","27","URB_BULK in",""
"54218","178.742681","1.9.1","host","USB","28","URB_BULK in","d6"
"54219","178.742720","host","1.9.1","USB","27","URB_BULK in",""
"54220","178.743751","1.9.1","host","USB","28","URB_BULK in","1d"
"54221","178.743803","host","1.9.1","USB","27","URB_BULK in",""
"54247","178.796146","host","1.9.1","USB","39","URB_BULK out","7bff20000600b4000000a9ff"
"54248","178.796237","1.9.1","host","USB","27","URB_BULK out",""
"54251","178.796329","host","1.9.1","USB","31","URB_BULK out","00080c00"
"54252","178.796382","1.9.1","host","USB","27","URB_BULK out",""
"54255","178.796447","host","1.9.1","USB","29","URB_BULK out","f3f7"
"54256","178.796497","1.9.1","host","USB","27","URB_BULK out",""
"54278","178.818076","1.9.1","host","USB","29","URB_BULK in","7aff"
"54279","178.818102","host","1.9.1","USB","27","URB_BULK in",""
"54281","178.820215","1.9.1","host","USB","28","URB_BULK in","20"
"54282","178.820240","host","1.9.1","USB","27","URB_BULK in",""
"54283","178.821208","1.9.1","host","USB","28","URB_BULK in","80"
"54284","178.821217","host","1.9.1","USB","27","URB_BULK in",""
"54285","178.822217","1.9.1","host","USB","28","URB_BULK in","16"
"54286","178.822241","host","1.9.1","USB","27","URB_BULK in",""
"54287","178.823226","1.9.1","host","USB","28","URB_BULK in","00"
"54288","178.823257","host","1.9.1","USB","27","URB_BULK in",""
"54289","178.824235","1.9.1","host","USB","28","URB_BULK in","b4"
"54290","178.824261","host","1.9.1","USB","27","URB_BULK in",""
"54291","178.825277","1.9.1","host","USB","28","URB_BULK in","00"
"54292","178.825302","host","1.9.1","USB","27","URB_BULK in",""
"54295","178.826303","1.9.1","host","USB","28","URB_BULK in","00"
"54296","178.826329","host","1.9.1","USB","27","URB_BULK in",""
"54301","178.827351","1.9.1","host","USB","28","URB_BULK in","00"
"54302","178.827374","host","1.9.1","USB","27","URB_BULK in",""
"54303","178.828385","1.9.1","host","USB","28","URB_BULK in","9a"
"54304","178.828409","host","1.9.1","USB","27","URB_BULK in",""
"54306","178.829416","1.9.1","host","USB","28","URB_BULK in","7f"
"54307","178.829439","host","1.9.1","USB","27","URB_BULK in",""
"54308","178.830468","1.9.1","host","USB","28","URB_BULK in","00"
"54309","178.830495","host","1.9.1","USB","27","URB_BULK in",""
"54310","178.831486","1.9.1","host","USB","28","URB_BULK in","08"
"54311","178.831511","host","1.9.1","USB","27","URB_BULK in",""
"54313","178.832525","1.9.1","host","USB","28","URB_BULK in","00"
"54314","178.832537","host","1.9.1","USB","27","URB_BULK in",""
"54315","178.833581","1.9.1","host","USB","28","URB_BULK in","00"
"54316","178.833607","host","1.9.1","USB","27","URB_BULK in",""
"54319","178.834617","1.9.1","host","USB","28","URB_BULK in","0c"
"54320","178.834644","host","1.9.1","USB","27","URB_BULK in",""
"54321","178.835657","1.9.1","host","USB","28","URB_BULK in","00"
"54322","178.835684","host","1.9.1","USB","27","URB_BULK in",""
"54323","178.836683","1.9.1","host","USB","28","URB_BULK in","00"
"54324","178.836708","host","1.9.1","USB","27","URB_BULK in",""
"54327","178.837725","1.9.1","host","USB","28","URB_BULK in","00"
"54328","178.837747","host","1.9.1","USB","27","URB_BULK in",""
"54329","178.838750","1.9.1","host","USB","28","URB_BULK in","0c"
"54330","178.838762","host","1.9.1","USB","27","URB_BULK in",""
"54331","178.839805","1.9.1","host","USB","28","URB_BULK in","00"
"54332","178.839839","host","1.9.1","USB","27","URB_BULK in",""
"54333","178.840835","1.9.1","host","USB","28","URB_BULK in","00"
"54334","178.840859","host","1.9.1","USB","27","URB_BULK in",""
"54335","178.841866","1.9.1","host","USB","28","URB_BULK in","00"
"54336","178.841877","host","1.9.1","USB","27","URB_BULK in",""
"54339","178.842966","1.9.1","host","USB","28","URB_BULK in","00"
"54340","178.842996","host","1.9.1","USB","27","URB_BULK in",""
"54341","178.843955","1.9.1","host","USB","28","URB_BULK in","00"
"54342","178.843979","host","1.9.1","USB","27","URB_BULK in",""
"54343","178.844978","1.9.1","host","USB","28","URB_BULK in","00"
"54344","178.844997","host","1.9.1","USB","27","URB_BULK in",""
"54345","178.846018","1.9.1","host","USB","28","URB_BULK in","00"
"54346","178.846044","host","1.9.1","USB","27","URB_BULK in",""
"54347","178.847051","1.9.1","host","USB","28","URB_BULK in","16"
"54349","178.847109","host","1.9.1","USB","27","URB_BULK in",""
"54351","178.848215","1.9.1","host","USB","28","URB_BULK in","00"
"54352","178.848239","host","1.9.1","USB","27","URB_BULK in",""
"54353","178.849220","1.9.1","host","USB","28","URB_BULK in","00"
"54354","178.849242","host","1.9.1","USB","27","URB_BULK in",""
"54357","178.850217","1.9.1","host","USB","28","URB_BULK in","00"
"54358","178.850246","host","1.9.1","USB","27","URB_BULK in",""
"54359","178.851226","1.9.1","host","USB","28","URB_BULK in","d1"
"54360","178.851252","host","1.9.1","USB","27","URB_BULK in",""
"54361","178.852243","1.9.1","host","USB","28","URB_BULK in","f7"
"54362","178.852266","host","1.9.1","USB","27","URB_BULK in",""
"55269","180.658159","host","1.9.1","USB","39","URB_BULK out","7bff20000600b5000000a8ff"
"55270","180.658304","1.9.1","host","USB","27","URB_BULK out",""
"55273","180.658402","host","1.9.1","USB","31","URB_BULK out","01000c00"
"55274","180.658461","1.9.1","host","USB","27","URB_BULK out",""
"55277","180.658595","host","1.9.1","USB","29","URB_BULK out","f2ff"
"55278","180.658646","1.9.1","host","USB","27","URB_BULK out",""
"55316","180.680282","1.9.1","host","USB","28","URB_BULK in","7a"
"55317","180.680314","host","1.9.1","USB","27","URB_BULK in",""
"55318","180.681301","1.9.1","host","USB","28","URB_BULK in","ff"
"55319","180.681333","host","1.9.1","USB","27","URB_BULK in",""
"55323","180.682335","1.9.1","host","USB","28","URB_BULK in","20"
"55324","180.682367","host","1.9.1","USB","27","URB_BULK in",""
"55325","180.683396","1.9.1","host","USB","28","URB_BULK in","80"
"55326","180.683432","host","1.9.1","USB","27","URB_BULK in",""
"55327","180.684418","1.9.1","host","USB","28","URB_BULK in","1e"
"55328","180.684453","host","1.9.1","USB","27","URB_BULK in",""
"55329","180.685520","1.9.1","host","USB","28","URB_BULK in","00"
"55330","180.685578","host","1.9.1","USB","27","URB_BULK in",""
"55331","180.686497","1.9.1","host","USB","28","URB_BULK in","b5"
"55332","180.686535","host","1.9.1","USB","27","URB_BULK in",""
"55335","180.687561","1.9.1","host","USB","28","URB_BULK in","00"
"55336","180.687595","host","1.9.1","USB","27","URB_BULK in",""
"55337","180.688566","1.9.1","host","USB","28","URB_BULK in","00"
"55338","180.688593","host","1.9.1","USB","27","URB_BULK in",""
"55339","180.689606","1.9.1","host","USB","28","URB_BULK in","00"
"55340","180.689635","host","1.9.1","USB","27","URB_BULK in",""
"55343","180.690651","1.9.1","host","USB","28","URB_BULK in","91"
"55344","180.690687","host","1.9.1","USB","27","URB_BULK in",""
"55345","180.691693","1.9.1","host","USB","28","URB_BULK in","7f"
"55346","180.691742","host","1.9.1","USB","27","URB_BULK in",""
"55347","180.692721","1.9.1","host","USB","28","URB_BULK in","01"
"55348","180.692754","host","1.9.1","USB","27","URB_BULK in",""
"55349","180.693765","1.9.1","host","USB","28","URB_BULK in","00"
"55350","180.693793","host","1.9.1","USB","27","URB_BULK in",""
"55351","180.694788","1.9.1","host","USB","28","URB_BULK in","00"
"55352","180.694815","host","1.9.1","USB","27","URB_BULK in",""
"55353","180.695831","1.9.1","host","USB","28","URB_BULK in","00"
"55354","180.695860","host","1.9.1","USB","27","URB_BULK in",""
"55355","180.696864","1.9.1","host","USB","28","URB_BULK in","14"
"55356","180.696883","host","1.9.1","USB","27","URB_BULK in",""
"55359","180.697902","1.9.1","host","USB","28","URB_BULK in","00"
"55360","180.697932","host","1.9.1","USB","27","URB_BULK in",""
"55363","180.698942","1.9.1","host","USB","28","URB_BULK in","00"
"55364","180.698977","host","1.9.1","USB","27","URB_BULK in",""
"55365","180.700015","1.9.1","host","USB","28","URB_BULK in","00"
"55366","180.700041","host","1.9.1","USB","27","URB_BULK in",""
"55367","180.701036","1.9.1","host","USB","28","URB_BULK in","11"
"55368","180.701092","host","1.9.1","USB","27","URB_BULK in",""
"55369","180.702067","1.9.1","host","USB","28","URB_BULK in","a4"
"55370","180.702110","host","1.9.1","USB","27","URB_BULK in",""
"55371","180.703100","1.9.1","host","USB","28","URB_BULK in","00"
"55372","180.703128","host","1.9.1","USB","27","URB_BULK in",""
"55373","180.704139","1.9.1","host","USB","28","URB_BULK in","00"
"55374","180.704169","host","1.9.1","USB","27","URB_BULK in",""
"55375","180.705279","1.9.1","host","USB","28","URB_BULK in","98"
"55376","180.705308","host","1.9.1","USB","27","URB_BULK in",""
"55379","180.706272","1.9.1","host","USB","28","URB_BULK in","20"
"55380","180.706293","host","1.9.1","USB","27","URB_BULK in",""
"55382","180.707287","1.9.1","host","USB","28","URB_BULK in","00"
"55383","180.707306","host","1.9.1","USB","27","URB_BULK in",""
"55385","180.708281","1.9.1","host","USB","28","URB_BULK in","00"
"55386","180.708311","host","1.9.1","USB","27","URB_BULK in",""
"55387","180.709321","1.9.1","host","USB","28","URB_BULK in","14"
"55388","180.709349","host","1.9.1","USB","27","URB_BULK in",""
"55389","180.710355","1.9.1","host","USB","28","URB_BULK in","00"
"55390","180.710384","host","1.9.1","USB","27","URB_BULK in",""
"55391","180.711397","1.9.1","host","USB","28","URB_BULK in","06"
"55392","180.711428","host","1.9.1","USB","27","URB_BULK in",""
"55393","180.712432","1.9.1","host","USB","28","URB_BULK in","12"
"55394","180.712462","host","1.9.1","USB","27","URB_BULK in",""
"55396","180.713470","1.9.1","host","USB","28","URB_BULK in","01"
"55397","180.713478","host","1.9.1","USB","27","URB_BULK in",""
"55404","180.714513","1.9.1","host","USB","28","URB_BULK in","08"
"55405","180.714552","host","1.9.1","USB","27","URB_BULK in",""
"55407","180.715547","1.9.1","host","USB","28","URB_BULK in","48"
"55408","180.715577","host","1.9.1","USB","27","URB_BULK in",""
"55409","180.716577","1.9.1","host","USB","28","URB_BULK in","03"
"55410","180.716594","host","1.9.1","USB","27","URB_BULK in",""
"55413","180.717621","1.9.1","host","USB","28","URB_BULK in","08"
"55414","180.717655","host","1.9.1","USB","27","URB_BULK in",""
"55416","180.718661","1.9.1","host","USB","28","URB_BULK in","00"
"55417","180.718691","host","1.9.1","USB","27","URB_BULK in",""
"55418","180.719692","1.9.1","host","USB","28","URB_BULK in","00"
"55419","180.719722","host","1.9.1","USB","27","URB_BULK in",""
"55420","180.720731","1.9.1","host","USB","28","URB_BULK in","00"
"55421","180.720749","host","1.9.1","USB","27","URB_BULK in",""
"55423","180.721771","1.9.1","host","USB","28","URB_BULK in","d6"
"55424","180.721800","host","1.9.1","USB","27","URB_BULK in",""
"55429","180.722819","1.9.1","host","USB","28","URB_BULK in","1d"
"55430","180.722845","host","1.9.1","USB","27","URB_BULK in",""
"55451","180.775154","host","1.9.1","USB","39","URB_BULK out","7bff20000600b6000000a7ff"
"55452","180.775315","1.9.1","host","USB","27","URB_BULK out",""
"55455","180.775388","host","1.9.1","USB","31","URB_BULK out","00080c00"
"55456","180.775432","1.9.1","host","USB","27","URB_BULK out",""
"55459","180.775505","host","1.9.1","USB","29","URB_BULK out","f3f7"
"55460","180.775550","1.9.1","host","USB","27","URB_BULK out",""
"55476","180.797282","1.9.1","host","USB","28","URB_BULK in","7a"
"55477","180.797298","host","1.9.1","USB","27","URB_BULK in",""
"55478","180.798276","1.9.1","host","USB","28","URB_BULK in","ff"
"55479","180.798306","host","1.9.1","USB","27","URB_BULK in",""
"55481","180.799322","1.9.1","host","USB","28","URB_BULK in","20"
"55482","180.799341","host","1.9.1","USB","27","URB_BULK in",""
"55483","180.800438","1.9.1","host","USB","28","URB_BULK in","80"
"55484","180.800484","host","1.9.1","USB","27","URB_BULK in",""
"55485","180.801403","1.9.1","host","USB","28","URB_BULK in","16"
"55486","180.801432","host","1.9.1","USB","27","URB_BULK in",""
"55487","180.802434","1.9.1","host","USB","28","URB_BULK in","00"
"55488","180.802464","host","1.9.1","USB","27","URB_BULK in",""
"55489","180.803476","1.9.1","host","USB","28","URB_BULK in","b6"
"55490","180.803506","host","1.9.1","USB","27","URB_BULK in",""
"55491","180.804514","1.9.1","host","USB","28","URB_BULK in","00"
"55492","180.804543","host","1.9.1","USB","27","URB_BULK in",""
"55493","180.805554","1.9.1","host","USB","28","URB_BULK in","00"
"55494","180.805582","host","1.9.1","USB","27","URB_BULK in",""
"55495","180.806589","1.9.1","host","USB","28","URB_BULK in","00"
"55496","180.806619","host","1.9.1","USB","27","URB_BULK in",""
"55499","180.807627","1.9.1","host","USB","28","URB_BULK in","98"
"55500","180.807655","host","1.9.1","USB","27","URB_BULK in",""
"55501","180.808659","1.9.1","host","USB","28","URB_BULK in","7f"
"55502","180.808687","host","1.9.1","USB","27","URB_BULK in",""
"55503","180.809701","1.9.1","host","USB","28","URB_BULK in","00"
"55504","180.809720","host","1.9.1","USB","27","URB_BULK in",""
"55505","180.810734","1.9.1","host","USB","28","URB_BULK in","08"
"55506","180.810751","host","1.9.1","USB","27","URB_BULK in",""
"55507","180.811774","1.9.1","host","USB","28","URB_BULK in","00"
"55508","180.811792","host","1.9.1","USB","27","URB_BULK in",""
"55509","180.812808","1.9.1","host","USB","28","URB_BULK in","00"
"55510","180.812826","host","1.9.1","USB","27","URB_BULK in",""
"55511","180.813850","1.9.1","host","USB","28","URB_BULK in","0c"
"55512","180.813868","host","1.9.1","USB","27","URB_BULK in",""
"55513","180.814885","1.9.1","host","USB","28","URB_BULK in","00"
"55514","180.814903","host","1.9.1","USB","27","URB_BULK in",""
"55517","180.815926","1.9.1","host","USB","28","URB_BULK in","00"
"55518","180.815956","host","1.9.1","USB","27","URB_BULK in",""
"55519","180.817022","1.9.1","host","USB","28","URB_BULK in","00"
"55521","180.817067","host","1.9.1","USB","27","URB_BULK in",""
"55524","180.818020","1.9.1","host","USB","28","URB_BULK in","0c"
"55525","180.818049","host","1.9.1","USB","27","URB_BULK in",""
"55526","180.819040","1.9.1","host","USB","28","URB_BULK in","00"
"55527","180.819059","host","1.9.1","USB","27","URB_BULK in",""
"55529","180.820078","1.9.1","host","USB","28","URB_BULK in","00"
"55530","180.820083","host","1.9.1","USB","27","URB_BULK in",""
"55531","180.821107","1.9.1","host","USB","28","URB_BULK in","00"
"55532","180.821126","host","1.9.1","USB","27","URB_BULK in",""
"55533","180.822279","1.9.1","host","USB","28","URB_BULK in","00"
"55534","180.822296","host","1.9.1","USB","27","URB_BULK in",""
