"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"8297","22.736204","1.2.1","host","USB","28","URB_BULK in","00"
"8298","22.736232","host","1.2.1","USB","27","URB_BULK in",""
"8299","22.737240","1.2.1","host","USB","28","URB_BULK in","00"
"8300","22.737260","host","1.2.1","USB","27","URB_BULK in",""
"8301","22.738323","1.2.1","host","USB","28","URB_BULK in","f7"
"8302","22.738363","host","1.2.1","USB","27","URB_BULK in",""
"8303","22.739324","1.2.1","host","USB","28","URB_BULK in","c5"
"8306","22.739390","host","1.2.1","USB","27","URB_BULK in",""
"8313","22.768758","host","1.2.0","USB","36","URB_CONTROL in",""
"8314","22.768806","host","1.2.0","USB","36","URB_CONTROL in",""
"8317","22.770333","1.2.0","host","USB","29","URB_CONTROL in",""
"8318","22.773329","1.2.0","host","USB","47","URB_CONTROL in",""
"8341","22.862743","host","1.2.0","USB","36","URB_CONTROL in",""
"8342","22.862780","host","1.2.0","USB","36","URB_CONTROL in",""
"8343","22.864370","1.2.0","host","USB","29","URB_CONTROL in",""
"8346","22.867327","1.2.0","host","USB","47","URB_CONTROL in",""
"8369","22.956537","host","1.2.0","USB","36","URB_CONTROL in",""
"8370","22.956582","host","1.2.0","USB","36","URB_CONTROL in",""
"8371","22.958342","1.2.0","host","USB","29","URB_CONTROL in",""
"8374","22.961340","1.2.0","host","USB","47","URB_CONTROL in",""
"8417","23.051342","host","1.2.0","USB","36","URB_CONTROL in",""
"8418","23.051408","host","1.2.0","USB","36","URB_CONTROL in",""
"8421","23.053443","1.2.0","host","USB","29","URB_CONTROL in",""
"8422","23.056355","1.2.0","host","USB","47","URB_CONTROL in",""
"8445","23.144368","host","1.2.0","USB","36","URB_CONTROL in",""
"8446","23.144420","host","1.2.0","USB","36","URB_CONTROL in",""
"8447","23.146348","1.2.0","host","USB","29","URB_CONTROL in",""
"8448","23.149342","1.2.0","host","USB","47","URB_CONTROL in",""
"8473","23.239363","host","1.2.0","USB","36","URB_CONTROL in",""
"8474","23.239398","host","1.2.0","USB","36","URB_CONTROL in",""
"8475","23.241355","1.2.0","host","USB","29","URB_CONTROL in",""
"8478","23.244344","1.2.0","host","USB","47","URB_CONTROL in",""
"8501","23.332521","host","1.2.0","USB","36","URB_CONTROL in",""
"8502","23.332564","host","1.2.0","USB","36","URB_CONTROL in",""
"8503","23.334349","1.2.0","host","USB","29","URB_CONTROL in",""
"8504","23.337340","1.2.0","host","USB","47","URB_CONTROL in",""
"8509","23.426076","host","1.2.0","USB","36","URB_CONTROL in",""
"8510","23.426158","host","1.2.0","USB","36","URB_CONTROL in",""
"8511","23.427359","1.2.0","host","USB","29","URB_CONTROL in",""
"8512","23.430362","1.2.0","host","USB","47","URB_CONTROL in",""
"8513","23.520649","host","1.2.0","USB","36","URB_CONTROL in",""
"8514","23.520693","host","1.2.0","USB","36","URB_CONTROL in",""
"8515","23.522376","1.2.0","host","USB","29","URB_CONTROL in",""
"8516","23.525348","1.2.0","host","USB","47","URB_CONTROL in",""
"8525","23.615409","host","1.2.0","USB","36","URB_CONTROL in",""
"8526","23.615469","host","1.2.0","USB","36","URB_CONTROL in",""
"8527","23.617358","1.2.0","host","USB","29","URB_CONTROL in",""
"8530","23.620356","1.2.0","host","USB","47","URB_CONTROL in",""
"8539","23.709495","host","1.2.0","USB","36","URB_CONTROL in",""
"8540","23.709579","host","1.2.0","USB","36","URB_CONTROL in",""
"8541","23.711370","1.2.0","host","USB","29","URB_CONTROL in",""
"8542","23.714358","1.2.0","host","USB","47","URB_CONTROL in",""
"8547","23.802403","host","1.2.0","USB","36","URB_CONTROL in",""
"8548","23.802482","host","1.2.0","USB","36","URB_CONTROL in",""
"8549","23.804373","1.2.0","host","USB","29","URB_CONTROL in",""
"8550","23.807388","1.2.0","host","USB","47","URB_CONTROL in",""
"8567","23.895922","host","1.2.0","USB","36","URB_CONTROL in",""
"8568","23.895984","host","1.2.0","USB","36","URB_CONTROL in",""
"8569","23.897457","1.2.0","host","USB","29","URB_CONTROL in",""
"8572","23.900364","1.2.0","host","USB","47","URB_CONTROL in",""
"8595","23.989326","host","1.2.0","USB","36","URB_CONTROL in",""
"8596","23.989401","host","1.2.0","USB","36","URB_CONTROL in",""
"8597","23.991376","1.2.0","host","USB","29","URB_CONTROL in",""
"8598","23.994372","1.2.0","host","USB","47","URB_CONTROL in",""
"8641","24.082492","host","1.2.0","USB","36","URB_CONTROL in",""
"8642","24.082527","host","1.2.0","USB","36","URB_CONTROL in",""
"8643","24.084377","1.2.0","host","USB","29","URB_CONTROL in",""
"8646","24.087371","1.2.0","host","USB","47","URB_CONTROL in",""
"8665","24.177129","host","1.2.0","USB","36","URB_CONTROL in",""
"8666","24.177192","host","1.2.0","USB","36","URB_CONTROL in",""
"8667","24.178374","1.2.0","host","USB","29","URB_CONTROL in",""
"8668","24.181371","1.2.0","host","USB","47","URB_CONTROL in",""
"8669","24.271442","host","1.2.0","USB","36","URB_CONTROL in",""
"8670","24.271535","host","1.2.0","USB","36","URB_CONTROL in",""
"8671","24.273389","1.2.0","host","USB","29","URB_CONTROL in",""
"8672","24.276387","1.2.0","host","USB","47","URB_CONTROL in",""
"8675","24.365558","host","1.2.0","USB","36","URB_CONTROL in",""
"8676","24.365603","host","1.2.0","USB","36","URB_CONTROL in",""
"8677","24.367381","1.2.0","host","USB","29","URB_CONTROL in",""
"8678","24.370377","1.2.0","host","USB","47","URB_CONTROL in",""
"8679","24.460700","host","1.2.0","USB","36","URB_CONTROL in",""
"8680","24.460751","host","1.2.0","USB","36","URB_CONTROL in",""
"8681","24.462396","1.2.0","host","USB","29","URB_CONTROL in",""
"8682","24.465380","1.2.0","host","USB","47","URB_CONTROL in",""
"8699","24.553487","host","1.2.0","USB","36","URB_CONTROL in",""
"8700","24.553568","host","1.2.0","USB","36","URB_CONTROL in",""
"8701","24.555402","1.2.0","host","USB","29","URB_CONTROL in",""
"8704","24.558387","1.2.0","host","USB","47","URB_CONTROL in",""
"8727","24.647671","host","1.2.0","USB","36","URB_CONTROL in",""
"8728","24.647695","host","1.2.0","USB","36","URB_CONTROL in",""
"8729","24.649396","1.2.0","host","USB","29","URB_CONTROL in",""
"8730","24.652392","1.2.0","host","USB","47","URB_CONTROL in",""
"8753","24.742061","host","1.2.0","USB","36","URB_CONTROL in",""
"8754","24.742088","host","1.2.0","USB","36","URB_CONTROL in",""
"8755","24.743422","1.2.0","host","USB","29","URB_CONTROL in",""
"8756","24.746403","1.2.0","host","USB","47","URB_CONTROL in",""
"8779","24.835869","host","1.2.0","USB","36","URB_CONTROL in",""
"8780","24.835903","host","1.2.0","USB","36","URB_CONTROL in",""
"8781","24.837413","1.2.0","host","USB","29","URB_CONTROL in",""
"8784","24.840400","1.2.0","host","USB","47","URB_CONTROL in",""
"8805","24.928448","host","1.2.0","USB","36","URB_CONTROL in",""
"8806","24.928503","host","1.2.0","USB","36","URB_CONTROL in",""
"8807","24.930411","1.2.0","host","USB","29","URB_CONTROL in",""
"8810","24.933407","1.2.0","host","USB","47","URB_CONTROL in",""
"8813","25.022921","host","1.2.0","USB","36","URB_CONTROL in",""
"8814","25.022997","host","1.2.0","USB","36","URB_CONTROL in",""
"8835","25.024412","1.2.0","host","USB","29","URB_CONTROL in",""
"8836","25.027411","1.2.0","host","USB","47","URB_CONTROL in",""
"8839","25.117129","host","1.2.0","USB","36","URB_CONTROL in",""
"8840","25.117213","host","1.2.0","USB","36","URB_CONTROL in",""
"8841","25.118427","1.2.0","host","USB","29","URB_CONTROL in",""
"8842","25.121416","1.2.0","host","USB","47","URB_CONTROL in",""
"8847","25.144010","host","1.2.0","USB","36","URB_CONTROL out",""
"8848","25.144414","1.2.0","host","USB","28","URB_CONTROL out",""
"8849","25.144494","host","1.2.1","USB","39","URB_BULK out","7bff20000600320100002bff"
"8850","25.144557","1.2.1","host","USB","27","URB_BULK out",""
"8851","25.144608","host","1.2.1","USB","31","URB_BULK out","01000c00"
"8852","25.144652","1.2.1","host","USB","27","URB_BULK out",""
"8853","25.144708","host","1.2.1","USB","29","URB_BULK out","f2ff"
"8854","25.144745","1.2.1","host","USB","27","URB_BULK out",""
"8857","25.147946","host","1.2.0","USB","36","URB_CONTROL in",""
"8858","25.149407","1.2.0","host","USB","47","URB_CONTROL in",""
"8863","25.166492","1.2.1","host","USB","28","URB_BULK in","7a"
"8864","25.166533","host","1.2.1","USB","27","URB_BULK in",""
"8865","25.167527","1.2.1","host","USB","28","URB_BULK in","ff"
"8866","25.167556","host","1.2.1","USB","27","URB_BULK in",""
"8867","25.168558","1.2.1","host","USB","28","URB_BULK in","20"
"8868","25.168586","host","1.2.1","USB","27","URB_BULK in",""
"8869","25.169594","1.2.1","host","USB","28","URB_BULK in","80"
"8870","25.169623","host","1.2.1","USB","27","URB_BULK in",""
"8871","25.170627","1.2.1","host","USB","28","URB_BULK in","1e"
"8872","25.170656","host","1.2.1","USB","27","URB_BULK in",""
"8875","25.171670","1.2.1","host","USB","28","URB_BULK in","00"
"8876","25.171700","host","1.2.1","USB","27","URB_BULK in",""
"8877","25.172714","1.2.1","host","USB","28","URB_BULK in","32"
"8878","25.172743","host","1.2.1","USB","27","URB_BULK in",""
"8879","25.173744","1.2.1","host","USB","28","URB_BULK in","01"
"8880","25.173773","host","1.2.1","USB","27","URB_BULK in",""
"8881","25.174776","1.2.1","host","USB","28","URB_BULK in","00"
"8882","25.174804","host","1.2.1","USB","27","URB_BULK in",""
"8883","25.175824","1.2.1","host","USB","28","URB_BULK in","00"
"8884","25.175863","host","1.2.1","USB","27","URB_BULK in",""
"8885","25.176865","1.2.1","host","USB","28","URB_BULK in","14"
"8886","25.176901","host","1.2.1","USB","27","URB_BULK in",""
"8887","25.177901","1.2.1","host","USB","28","URB_BULK in","7f"
"8888","25.177928","host","1.2.1","USB","27","URB_BULK in",""
"8889","25.178926","1.2.1","host","USB","28","URB_BULK in","01"
"8890","25.178954","host","1.2.1","USB","27","URB_BULK in",""
"8893","25.179966","1.2.1","host","USB","28","URB_BULK in","00"
"8894","25.179996","host","1.2.1","USB","27","URB_BULK in",""
"8895","25.180032","host","1.2.0","USB","36","URB_CONTROL in",""
"8896","25.181007","1.2.1","host","USB","28","URB_BULK in","00"
"8897","25.181030","host","1.2.1","USB","27","URB_BULK in",""
"8898","25.181410","1.2.0","host","USB","47","URB_CONTROL in",""
"8899","25.182038","1.2.1","host","USB","28","URB_BULK in","00"
"8900","25.182059","host","1.2.1","USB","27","URB_BULK in",""
"8901","25.183080","1.2.1","host","USB","28","URB_BULK in","14"
"8902","25.183108","host","1.2.1","USB","27","URB_BULK in",""
"8903","25.184117","1.2.1","host","USB","28","URB_BULK in","00"
"8904","25.184136","host","1.2.1","USB","27","URB_BULK in",""
"8905","25.185151","1.2.1","host","USB","28","URB_BULK in","00"
"8906","25.185178","host","1.2.1","USB","27","URB_BULK in",""
"8907","25.186193","1.2.1","host","USB","28","URB_BULK in","00"
"8908","25.186210","host","1.2.1","USB","27","URB_BULK in",""
"8909","25.187235","1.2.1","host","USB","28","URB_BULK in","11"
"8910","25.187253","host","1.2.1","USB","27","URB_BULK in",""
"8913","25.188279","1.2.1","host","USB","28","URB_BULK in","a4"
"8914","25.188308","host","1.2.1","USB","27","URB_BULK in",""
"8915","25.189308","1.2.1","host","USB","28","URB_BULK in","00"
"8916","25.189327","host","1.2.1","USB","27","URB_BULK in",""
"8917","25.190398","1.2.1","host","USB","28","URB_BULK in","00"
"8918","25.190416","host","1.2.1","USB","27","URB_BULK in",""
"8919","25.191393","1.2.1","host","USB","28","URB_BULK in","98"
"8920","25.191410","host","1.2.1","USB","27","URB_BULK in",""
"8921","25.192417","1.2.1","host","USB","28","URB_BULK in","20"
"8922","25.192445","host","1.2.1","USB","27","URB_BULK in",""
"8923","25.193462","1.2.1","host","USB","28","URB_BULK in","00"
"8924","25.193499","host","1.2.1","USB","27","URB_BULK in",""
"8925","25.194495","1.2.1","host","USB","28","URB_BULK in","00"
"8926","25.194524","host","1.2.1","USB","27","URB_BULK in",""
"8929","25.195534","1.2.1","host","USB","28","URB_BULK in","14"
"8930","25.195542","host","1.2.1","USB","27","URB_BULK in",""
"8931","25.196580","1.2.1","host","USB","28","URB_BULK in","00"
"8932","25.196609","host","1.2.1","USB","27","URB_BULK in",""
"8933","25.197611","1.2.1","host","USB","28","URB_BULK in","06"
"8934","25.197639","host","1.2.1","USB","27","URB_BULK in",""
"8935","25.198651","1.2.1","host","USB","28","URB_BULK in","12"
"8936","25.198679","host","1.2.1","USB","27","URB_BULK in",""
"8937","25.199685","1.2.1","host","USB","28","URB_BULK in","01"
"8938","25.199703","host","1.2.1","USB","27","URB_BULK in",""
"8939","25.200727","1.2.1","host","USB","28","URB_BULK in","08"
"8940","25.200744","host","1.2.1","USB","27","URB_BULK in",""
"8941","25.201769","1.2.1","host","USB","28","URB_BULK in","48"
"8942","25.201787","host","1.2.1","USB","27","URB_BULK in",""
"8943","25.202802","1.2.1","host","USB","28","URB_BULK in","03"
"8944","25.202819","host","1.2.1","USB","27","URB_BULK in",""
"8947","25.203837","1.2.1","host","USB","28","URB_BULK in","08"
"8948","25.203862","host","1.2.1","USB","27","URB_BULK in",""
"8949","25.204880","1.2.1","host","USB","28","URB_BULK in","00"
"8950","25.204911","host","1.2.1","USB","27","URB_BULK in",""
"8951","25.205910","1.2.1","host","USB","28","URB_BULK in","00"
"8952","25.205939","host","1.2.1","USB","27","URB_BULK in",""
"8953","25.206944","1.2.1","host","USB","28","URB_BULK in","00"
"8954","25.206973","host","1.2.1","USB","27","URB_BULK in",""
"8955","25.207977","1.2.1","host","USB","28","URB_BULK in","d6"
"8956","25.208007","host","1.2.1","USB","27","URB_BULK in",""
"8957","25.208165","host","1.2.0","USB","36","URB_CONTROL in",""
"8958","25.208209","host","1.2.0","USB","36","URB_CONTROL in",""
"8959","25.209036","1.2.1","host","USB","28","URB_BULK in","1d"
"8960","25.209074","host","1.2.1","USB","27","URB_BULK in",""
"8961","25.209409","1.2.0","host","USB","47","URB_CONTROL in",""
"8964","25.212185","host","1.2.0","USB","36","URB_CONTROL in",""
"8965","25.212209","host","1.2.0","USB","36","URB_CONTROL in",""
"8966","25.212426","1.2.0","host","USB","47","URB_CONTROL in",""
"8967","25.215413","1.2.0","host","USB","29","URB_CONTROL in",""
"8968","25.218409","1.2.0","host","USB","47","URB_CONTROL in",""
"8981","25.260506","host","1.2.0","USB","36","URB_CONTROL out",""
"8982","25.261541","1.2.0","host","USB","28","URB_CONTROL out",""
"8983","25.261599","host","1.2.0","USB","36","URB_CONTROL in",""
"8984","25.261623","host","1.2.0","USB","36","URB_CONTROL in",""
"8985","25.261648","host","1.2.1","USB","39","URB_BULK out","7bff200010003301000020ff"
"8986","25.261702","1.2.1","host","USB","27","URB_BULK out",""
"8987","25.261735","host","1.2.0","USB","36","URB_CONTROL in",""
"8988","25.261754","host","1.2.0","USB","36","URB_CONTROL in",""
"8989","25.261770","host","1.2.1","USB","41","URB_BULK out","02080e0005000000023c00000000"
"8990","25.261818","1.2.1","host","USB","27","URB_BULK out",""
"8991","25.261846","host","1.2.0","USB","36","URB_CONTROL in",""
"8992","25.261860","host","1.2.0","USB","36","URB_CONTROL in",""
"8993","25.261874","host","1.2.1","USB","29","URB_BULK out","e8bb"
"8994","25.261916","1.2.1","host","USB","27","URB_BULK out",""
"8995","25.261936","host","1.2.0","USB","36","URB_CONTROL in",""
"8996","25.264405","1.2.0","host","USB","47","URB_CONTROL in",""
"8999","25.267407","1.2.0","host","USB","47","URB_CONTROL in",""
"9000","25.270405","1.2.0","host","USB","47","URB_CONTROL in",""
"9001","25.273409","1.2.0","host","USB","47","URB_CONTROL in",""
"9004","25.275427","host","1.2.0","USB","36","URB_CONTROL in",""
"9005","25.276420","1.2.0","host","USB","47","URB_CONTROL in",""
"9006","25.279410","1.2.0","host","USB","47","URB_CONTROL in",""
"9009","25.282421","1.2.0","host","USB","47","URB_CONTROL in",""
"9010","25.285416","1.2.0","host","USB","47","URB_CONTROL in",""
"9017","25.307550","host","1.2.0","USB","36","URB_CONTROL in",""
"9018","25.307552","host","1.2.0","USB","36","URB_CONTROL in",""
"9019","25.307567","host","1.2.0","USB","36","URB_CONTROL in",""
"9020","25.309434","1.2.0","host","USB","29","URB_CONTROL in",""
"9021","25.312417","1.2.0","host","USB","47","URB_CONTROL in",""
"9024","25.315416","1.2.0","host","USB","47","URB_CONTROL in",""
"9029","25.334109","1.2.1","host","USB","28","URB_BULK in","7a"
"9030","25.334218","host","1.2.1","USB","27","URB_BULK in",""
"9031","25.335134","1.2.1","host","USB","28","URB_BULK in","ff"
"9032","25.335164","host","1.2.1","USB","27","URB_BULK in",""
"9033","25.336175","1.2.1","host","USB","28","URB_BULK in","20"
"9034","25.336203","host","1.2.1","USB","27","URB_BULK in",""
"9035","25.337208","1.2.1","host","USB","28","URB_BULK in","80"
"9036","25.337236","host","1.2.1","USB","27","URB_BULK in",""
"9039","25.338252","1.2.1","host","USB","28","URB_BULK in","06"
"9040","25.338281","host","1.2.1","USB","27","URB_BULK in",""
"9041","25.339276","1.2.1","host","USB","28","URB_BULK in","00"
"9042","25.339304","host","1.2.1","USB","27","URB_BULK in",""
"9043","25.340328","1.2.1","host","USB","28","URB_BULK in","33"
"9044","25.340356","host","1.2.1","USB","27","URB_BULK in",""
"9045","25.341413","1.2.1","host","USB","28","URB_BULK in","01"
"9046","25.341446","host","1.2.1","USB","27","URB_BULK in",""
"9047","25.341685","host","1.2.0","USB","36","URB_CONTROL in",""
"9048","25.341727","host","1.2.0","USB","36","URB_CONTROL in",""
"9049","25.342412","1.2.1","host","USB","28","URB_BULK in","00"
"9050","25.342454","host","1.2.1","USB","27","URB_BULK in",""
"9051","25.343416","1.2.0","host","USB","47","URB_CONTROL in",""
