"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"155","0.287980","1.1.2","host","USB","35","URB_INTERRUPT in","02000025e0ff0000"
"156","0.288072","host","1.1.2","USB","27","URB_INTERRUPT in",""
"157","0.295980","1.1.2","host","USB","35","URB_INTERRUPT in","02000028c0ff0000"
"158","0.296152","host","1.1.2","USB","27","URB_INTERRUPT in",""
"159","0.303524","host","1.9.0","USB","36","URB_CONTROL in",""
"160","0.303618","host","1.9.0","USB","36","URB_CONTROL in",""
"161","0.303989","1.1.2","host","USB","35","URB_INTERRUPT in","0200002de0ff0000"
"162","0.304055","host","1.1.2","USB","27","URB_INTERRUPT in",""
"163","0.304973","1.9.0","host","USB","29","URB_CONTROL in",""
"164","0.307972","1.9.0","host","USB","47","URB_CONTROL in",""
"165","0.311976","1.1.2","host","USB","35","URB_INTERRUPT in","0200002de0ff0000"
"166","0.312056","host","1.1.2","USB","27","URB_INTERRUPT in",""
"167","0.317979","1.1.2","host","USB","35","URB_INTERRUPT in","0200002890ff0000"
"168","0.318067","host","1.1.2","USB","27","URB_INTERRUPT in",""
"169","0.325983","1.1.2","host","USB","35","URB_INTERRUPT in","02000029b0ff0000"
"170","0.326071","host","1.1.2","USB","27","URB_INTERRUPT in",""
"171","0.333979","1.1.2","host","USB","35","URB_INTERRUPT in","02000026e0ff0000"
"172","0.334052","host","1.1.2","USB","27","URB_INTERRUPT in",""
"173","0.341977","1.1.2","host","USB","35","URB_INTERRUPT in","0200002a90ff0000"
"174","0.342044","host","1.1.2","USB","27","URB_INTERRUPT in",""
"175","0.349975","1.1.2","host","USB","35","URB_INTERRUPT in","02000026c0ff0000"
"176","0.350040","host","1.1.2","USB","27","URB_INTERRUPT in",""
"177","0.357983","1.1.2","host","USB","35","URB_INTERRUPT in","02000024c0ff0000"
"178","0.358065","host","1.1.2","USB","27","URB_INTERRUPT in",""
"179","0.365982","1.1.2","host","USB","35","URB_INTERRUPT in","02000022e0ff0000"
"180","0.366073","host","1.1.2","USB","27","URB_INTERRUPT in",""
"181","0.373979","1.1.2","host","USB","35","URB_INTERRUPT in","0200001ee0ff0000"
"182","0.374057","host","1.1.2","USB","27","URB_INTERRUPT in",""
"183","0.381980","1.1.2","host","USB","35","URB_INTERRUPT in","0200001ac0ff0000"
"184","0.382096","host","1.1.2","USB","27","URB_INTERRUPT in",""
"185","0.389981","1.1.2","host","USB","35","URB_INTERRUPT in","0200001ad0ff0000"
"186","0.390055","host","1.1.2","USB","27","URB_INTERRUPT in",""
"187","0.397986","1.1.2","host","USB","35","URB_INTERRUPT in","02000017b0ff0000"
"188","0.398072","host","1.1.2","USB","27","URB_INTERRUPT in",""
"189","0.399521","host","1.9.0","USB","36","URB_CONTROL in",""
"190","0.399601","host","1.9.0","USB","36","URB_CONTROL in",""
"191","0.400976","1.9.0","host","USB","29","URB_CONTROL in",""
"192","0.403976","1.9.0","host","USB","47","URB_CONTROL in",""
"193","0.405979","1.1.2","host","USB","35","URB_INTERRUPT in","02000016a0ff0000"
"194","0.406060","host","1.1.2","USB","27","URB_INTERRUPT in",""
"195","0.413985","1.1.2","host","USB","35","URB_INTERRUPT in","02000012c0ff0000"
"196","0.414072","host","1.1.2","USB","27","URB_INTERRUPT in",""
"197","0.421985","1.1.2","host","USB","35","URB_INTERRUPT in","02000012e0ff0000"
"198","0.422073","host","1.1.2","USB","27","URB_INTERRUPT in",""
"199","0.429982","1.1.2","host","USB","35","URB_INTERRUPT in","02000010f0ff0000"
"200","0.430078","host","1.1.2","USB","27","URB_INTERRUPT in",""
"201","0.437982","1.1.2","host","USB","35","URB_INTERRUPT in","02000011e0ff0000"
"202","0.438052","host","1.1.2","USB","27","URB_INTERRUPT in",""
"203","0.445979","1.1.2","host","USB","35","URB_INTERRUPT in","02000010f0ff0000"
